wid,user_name,user_id,gender,publish_time,text,like_count,comment_count,forward_count,status_city,status_country,status_province
4860291495498209,成永明教授,1764579764,m,2023-01-21 10:14:15,一年四季做蜂疗！玉免临风不感冒！健康快乐！#新年祝福#,0,1,0,江门,中国,广东
4860290828866376,老饕盛澜,3229867663,m,2023-01-21 10:11:36,书香门第、吉庆之家……#新年祝福##这就是中国风#,0,1,0,北京,中国,北京
4860290673414684,营养师乔少,7416771540,m,2023-01-21 10:10:59,【#春节快乐# 🐰新年快乐】 #一条微博晒年味##新年祝福# 兔年来到，祝您兔飞猛进，大展宏兔，财富兔出，兔年，新年快乐~[团圆兔] 营养师乔少的微博视频,0,0,0,承德,中国,河北
4860279643441898,辽宁共青团,2079751412,m,2023-01-21 09:27:09,【一键转存！兔年心愿定制版手绘壁纸来了】今日除夕，用国风元素定制的新春祝福有多浪漫？万“柿”皆顺，祝你万事如意吉祥到；奋发“兔”强，祝你势如破竹节节高；大有前“兔”，祝你牡丹花开富贵来……兔年国风壁纸有多浪漫↓↓祝福兔年大吉！愿你如画舒展，如花绽放！ #除夕快乐##新年祝福#,14,3,9,沈阳,中国,辽宁
4860277134986677,阿阳同学,5864124825,m,2023-01-21 09:17:11,"“新年快乐用古文怎么说”，一些很有文采的新年文案！
#新年祝福##新年文案#",196,5,49,新乡,中国,河南
4860289848443588,铁四院,7259946104,f,2023-01-21 10:07:42,"#除夕##除夕快乐##新年祝福#
爆竹声声催促着归家的脚步，美酒杯杯洋溢着团圆的祝福。铁四院房地产公司给您拜年啦，祝你元气爆满[努力][努力]，钱兔似锦[百事干杯][百事干杯]，大展宏兔[2023][2023]！ 铁四院的微博视频",2,2,0,黄冈,中国,湖北
4860289420364495,tsaichu,1569753363,f,2023-01-21 10:06:00,"#新年祝福#
🥳愿你新年🎉
🏮百事都如意顺遂🏮
🏮得到的都是欢喜🏮
愿所有的美好，都将在疫情结束后如约而至[兔兔拜年][财源滚滚][年年有余]",4,3,0,台中市,中国,台湾
4860289168705082,贺州共青团,2489775385,m,2023-01-21 10:05:00,贺州团团给大家拜年啦！#拜年##春节##新年祝福# 贺州共青团的微博视频,1,1,0,贵港,中国,广西
4860289168442830,湖南高速警察,2054302531,m,2023-01-21 10:05:00,#除夕快乐#【今日除夕，拥抱新年更好的自己】今天是虎年的最后1天，回首过往，不论收获与遗憾，都要怀着期待迈向更好的明天。你想写下哪些新年期待？#新年祝福# 送你一套大吉大利福兔窗花，愿你“兔”飞猛进、前“兔”似锦、大展宏“兔”！愿你的心之所向都能实现！,1,1,0,长沙,中国,湖南
4860289067517742,澄迈消防,2570672444,m,2023-01-21 10:04:36,【消防队里年味儿浓】挂灯笼、贴春联、绑彩灯......装扮完后的营区果然不一样，这年味一下就出来了~[团圆兔][2023]#新年祝福# 浙江消防的微博视频,0,1,0,澄迈县,中国,海南
