wid,user_name,user_id,gender,publish_time,text,like_count,comment_count,forward_count
4859564522209520,黄新淳先生,2649141095,m,2023-01-19 10:05:30,祝愿我们公司蓬勃发展，日胜一日！#乐华上市# 黄新淳先生的微博视频,1064,127,34
4859578418730668,Sail__________,5783113955,f,2023-01-19 11:00:44,#乐华上市#祝我王总一路长虹，叱咤风云多从容(sorry发癫了),0,0,0
4859578363418502,·羊肉泡馍y·,6899372457,f,2023-01-19 11:00:31,#乐华上市#上半年韩庚下半年一博,0,0,0
4859578363413294,野生炸姐,6354913856,f,2023-01-19 11:00:31,"有网友问乐华上市王一博成了股东，他会不会像韩庚一样退圈？

#乐华上市##王一博程耳于冬参加乐华上市仪式##王一博贡献乐华六成收入#",0,0,0
4859578355813749,Oeageru,5736745058,f,2023-01-19 11:00:29,#乐华上市#睡一觉醒来 我就是王总夫人（之一）了,0,0,0
4859578314131081,多放香菜o_,6486216645,f,2023-01-19 11:00:19,"#乐华上市#
现在才知道 原来才上市",0,0,0
4859578304957586,深深的桃桃,6174674103,f,2023-01-19 11:00:17,#乐华上市#什么时候倒闭,1,0,0
4859578297095681,夏夜浅酌4954,7646265870,f,2023-01-19 11:00:15,"#乐华上市#王一博#王一博贡献乐华六成收入#
真是年少有为！恭喜王老板吉祥如意！鸿运滚滚！一生顺遂。祝王一博电影无名大卖！一路长虹，票房大卖@UNIQ-王一博 #电影无名#王一博",0,0,0
4859578288180658,小兔猎马人,5240075358,m,2023-01-19 11:00:13,#乐华上市#怎么乐华都能上市了,1,0,0
4859578276384444,旧时光的记忆cy,5672198639,f,2023-01-19 11:00:10,#乐华上市#王总好,0,0,0
4859563835393811,jjjustin0219,5615627418,m,2023-01-19 10:02:47,恭喜#乐华上市# 啦！希望公司蓬勃发展越来越好～ jjjustin0219的微博视频,29202,5572,3517
4859564522209520,黄新淳先生,2649141095,m,2023-01-19 10:05:30,祝愿我们公司蓬勃发展，日胜一日！#乐华上市# 黄新淳先生的微博视频,1106,128,34
4859561368359743,THEO-朱正廷,2447034645,m,2023-01-19 09:52:59,#乐华上市# 祝贺公司上市！希望未来越来越好～🎉 THEO-朱正廷的微博视频,10229,1473,612
4859568188561024,唐九洲,2620811727,m,2023-01-19 10:20:05,#乐华上市# 最有爱的华华世界❤️ 恭喜乐华 恭喜杜妈@乐华娱乐杜华 未来乐华人一起加油吧！冲鸭！ 唐九洲的微博视频,9560,1477,1032
4859565818513109,星姐微博,5103645868,f,2023-01-19 10:10:40,王一博今日直播全程cut（26分钟） 一身黑西装，帅气的小王总！ 台下啃手，还有红盖头特效，台上跟大家合影！ 祝《无名》票房大卖，大年初一看叶先生 #王一博红盖头特效#哈哈哈 #王一博程耳于冬参加乐华上市仪式# #乐华上市# 星姐微博的微博视频,9027,908,3761
4859563650842762,Biiiii毕雯珺,6412297026,m,2023-01-19 10:02:02,恭喜我们公司乐华娱乐成功上市！在新的一年里越来越好！#乐华上市# Biiiii毕雯珺的微博视频,12219,2838,8799
4859579266237480,小水珠真神奇,2183584970,f,2023-01-19 11:04:06,#乐华上市#市值1万亿的巨头来了让我康康韭菜在哪,0,0,0
4859579260995934,小宇在忙吗,6137685993,f,2023-01-19 11:04:05,#乐华上市#玛雅 真成霸道总裁了,0,0,0
4859579190216552,11困惹,6538241459,f,2023-01-19 11:03:48,#乐华上市#王总来咯,0,0,0
4859579173968299,宁宣甜,7733843583,f,2023-01-19 11:03:44,"#王怡人[超话]#和王怡人一起庆祝🎉#乐华上市#

好不容易聚在一起，希望这次永不分离。

@王怡人yiren_",0,0,0
4859579172914179,不吃解药的BB,3272781884,f,2023-01-19 11:03:44,"#乐华上市#
王总好！王总新年快乐！王总太帅了！",0,0,0
4859579169506485,介个不是介样子,7183944331,f,2023-01-19 11:03:43,"王一博#王一博程耳于冬参加乐华上市仪式# wyb #乐华上市#
上市喽
咳咳，重新认识一下，我是股东王一博的太太
@UNIQ-王一博
#王一博电影无名#",0,0,0
4859579131760173,康宁1376,5733674127,f,2023-01-19 11:03:34,#乐华上市#乐华上市，王一博对利润占比达60%，成为大股东啦，《无名》大卖,0,0,0
4859579123368932,男高小朱_,7755129309,f,2023-01-19 11:03:32,#乐华上市#什么 还没有倒闭？,1,0,0
4859579113937848,周pig,2487862170,f,2023-01-19 11:03:30,#乐华上市#@UNIQ-王一博 今天是霸道总裁同款杯子 推荐吨吨杯@吨吨BOTTLEDJOY,0,0,0
