wid,user_name,user_id,gender,publish_time,text,like_count,comment_count,forward_count
4857187492700179,白之之_,5816920005,f,2023-01-12 20:40:03,"新年新气象，新年就耀红！
这不是马上就要过年了嘛～不知道大家最近出门有没有感受到满大街都是喜气洋洋的一抹红色，特别有年味儿~
看老婆们最近都在讨论如何选择适合自己的新年妆容，我之前在去商场的时候一眼就被丝芙兰门口摆的那些红红火火的礼盒吸引住了，本来对新年还没有萌生出什么想法，但@丝芙兰SEPHORA 今年主打的 #新年 就耀红# 一下子就戳中了我，灵感这不就来了吗~我准备画一个“耀红大女主妆容”还好我早有准备，在丝芙兰里，一口气买回了许多新年“妆备”！可以说是收获满满了~
红 本来呢也是我的幸运色，我觉得红色展现出更多的是中国女性的魅力，是勇敢突破自我 的不被定义！今天呢我就用这些“妆备”给大家教一个适合去拜年的妆容，老婆们快学起来和我一起做新年“耀红女主”！一起开启2023年的“大气红运”吧！
哦对了，老婆们还可以点击 网页链接 这里和我一起感受来自一站式的全球美妆集合店的魅力！ 白之之_的微博视频",9121,2300,613
4857461734117472,KUN·琪琪,6587655688,f,2023-01-13 14:49:47,“三年了，我们终于盼来了久违的年味”#年味##新年##过年##人间烟火##春节# KUN·琪琪的微博视频,9,64,0
4857396110033233,羊羔小台,5643644599,f,2023-01-13 10:29:00,"小台的写真分享｜新年C位妆

冷淡 成熟 性感 就是这一组的形容词啦🥰
做成熟姐姐只需要三步：
黑裙➡️红唇➡️挽发

黑裙配红唇就是永远的经典CP
盘发会显得整个人干净利落
再搭上一对出彩的耳饰
还有一种晚宴红毯的感觉哈哈哈
今天的妆容也很干净
眼影我选的是哑光的大地色系
拍出来会比珠光和闪片更有质感☑️
再配上一件皮草大衣 绝对让你成为新年聚会焦点！
#新年##写真分享##超a姐姐妆#",3054,584,291
4857457870111524,中国石油,5655420911,m,2023-01-13 14:34:25,#油宝播报# 【消费帮扶有了新的打开方式！】1月10日至12日，兰州石化公司举办“凝聚石油力量•助力消费帮扶”央企消费帮扶迎春活动，分批次开展脱贫地区农副产品帮销活动，用实际行动践行央企责任，帮助农户增加效益，为乡村振兴贡献石油力量。[努力][努力][努力]@国资小新 @央企头条 @微博政务 @微博央企 @中国石油兰州石化公司 @中国石油报 #乡村振兴##消费帮扶##扶贫产品##新年##帮扶迎春#,5,1,1
4857457555277194,墙叔的原创洋装工坊,6854670863,m,2023-01-13 14:33:11,"#墙叔原创##鸽兔迎春##新年#
新年款歌兔迎春 第一批出huo啦
超级适合过年～",2,0,0
4857455458648129,牧马阿里,3546037087,m,2023-01-13 14:24:50,不肯皎然争腊雪，只将孤艳付幽香。#新年#,1,1,0
4857454212421404,胶州市融媒体中心,7600137324,m,2023-01-13 14:19:54,#新年##送福#昨天，胶州市纪委监委机关、市文联在胶北街道玉隍庙新村开展“送廉福树正气 扬清风迎新春”廉洁文化活动，一幅幅充满祝福、廉味十足的春联跃然纸上，为即将到来的节日增添了浓浓的喜庆氛围。,1,1,0
4857453269489279,荟画ART,5053978222,f,2023-01-13 14:16:09,荟画艺术工作室#创意美术##遇见艺术##新年##粘土##手工##新年主题画#,0,0,0
4857449439566252,waiting-WWW,7759314668,f,2023-01-13 14:00:56,"《新年》❤️ 💚
#新年#",0,0,0
4857448890893655,Peach_Soda水_月,6016792240,f,2023-01-13 13:58:45,#新年 我要元气满满#今年喜逢兔年，希望家人朋友们的烦恼随着2022的年尾一扫而光，来年一切顺遂，红红火火。在外拼搏的我们都能大展宏“兔”、“钱兔”似锦。后辈们学业有成，欣欣向荣。所有的美好祝愿就放在这儿了，期盼都能实现。 @元气满满官方微博 @百果园,0,0,0
